name;id;description;vendorId;link;preDefined
Marconi ESX Switches;1035;Marconi ESX Switches;12;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1035', '@rel': 'self', '@op': 'GET'};true
Marconi Fore Hubs;1036;Marconi Fore Hubs;12;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1036', '@rel': 'self', '@op': 'GET'};true
Marconi Fore Switches;1037;Marconi Fore Switches;12;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1037', '@rel': 'self', '@op': 'GET'};true
Marconi MNR Routers;1038;Marconi MNR Routers;12;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1038', '@rel': 'self', '@op': 'GET'};true
Marconi TNX Switches;1039;Marconi TNX Switches;12;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1039', '@rel': 'self', '@op': 'GET'};true
Martin Communications;1040;Martin Communications;132;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1040', '@rel': 'self', '@op': 'GET'};true
Martin Communications Tele-IP Remote Site Controller;1041;Martin Communications Tele-IP Remote Site Controller;132;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1041', '@rel': 'self', '@op': 'GET'};true
McAfee;1042;McAfee;133;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1042', '@rel': 'self', '@op': 'GET'};true
McAfee - Network General;1043;McAfee - Network General;133;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1043', '@rel': 'self', '@op': 'GET'};true
Memorex Telex;1044;Memorex Telex;134;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1044', '@rel': 'self', '@op': 'GET'};true
Mercom Systems;1045;Mercom Systems;135;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1045', '@rel': 'self', '@op': 'GET'};true
Meru MC Series Wireless LAN Controller;1046;Meru MC Series Wireless LAN Controller;136;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1046', '@rel': 'self', '@op': 'GET'};true
Meru Networks;1047;Meru Networks;136;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1047', '@rel': 'self', '@op': 'GET'};true
Micro Technology;1048;Micro Technology;137;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1048', '@rel': 'self', '@op': 'GET'};true
Micro Technology Agents;1049;Micro Technology Agents;137;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1049', '@rel': 'self', '@op': 'GET'};true
Microsoft;1050;Microsoft;2;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1050', '@rel': 'self', '@op': 'GET'};true
Microsoft Windows;1051;Microsoft Windows;2;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1051', '@rel': 'self', '@op': 'GET'};true
Microsoft Windows Handheld;1052;Microsoft Windows Handheld;2;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1052', '@rel': 'self', '@op': 'GET'};true
Minolta;1053;Minolta;138;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1053', '@rel': 'self', '@op': 'GET'};true
Minolta DiALTA Digital Black and White Copiers;1054;Minolta DiALTA Digital Black and White Copiers;138;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1054', '@rel': 'self', '@op': 'GET'};true
MIPS Agents;1055;MIPS Agents;139;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1055', '@rel': 'self', '@op': 'GET'};true
Motorola;1056;Motorola;140;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1056', '@rel': 'self', '@op': 'GET'};true
Motorola Symbol Technologies;1057;Motorola Symbol Technologies;140;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1057', '@rel': 'self', '@op': 'GET'};true
Motorola Symbol Technologies Spectrum24 Wireless LAN;1058;Motorola Symbol Technologies Spectrum24 Wireless LAN;140;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1058', '@rel': 'self', '@op': 'GET'};true
Motorola Vanguard Routers;1059;Motorola Vanguard Routers;140;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1059', '@rel': 'self', '@op': 'GET'};true
Moxa Technologies;1060;Moxa Technologies;141;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1060', '@rel': 'self', '@op': 'GET'};true
MRV Communications;1061;MRV Communications;142;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1061', '@rel': 'self', '@op': 'GET'};true
NCD;1062;NCD;143;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1062', '@rel': 'self', '@op': 'GET'};true
NCD ThinSTAR Family;1063;NCD ThinSTAR Family;143;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1063', '@rel': 'self', '@op': 'GET'};true
NCR;1064;NCR;144;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1064', '@rel': 'self', '@op': 'GET'};true
NCR Agents;1065;NCR Agents;144;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1065', '@rel': 'self', '@op': 'GET'};true
NEC;1066;NEC;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1066', '@rel': 'self', '@op': 'GET'};true
NEC ATOMIS ATM Switches;1067;NEC ATOMIS ATM Switches;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1067', '@rel': 'self', '@op': 'GET'};true
NEC BlueFire;1068;NEC BlueFire;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1068', '@rel': 'self', '@op': 'GET'};true
NEC CX Switches;1069;NEC CX Switches;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1069', '@rel': 'self', '@op': 'GET'};true
NEC IX Routers;1070;NEC IX Routers;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1070', '@rel': 'self', '@op': 'GET'};true
NEC SuperScript Printers;1071;NEC SuperScript Printers;145;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1071', '@rel': 'self', '@op': 'GET'};true
Neoware Systems;1072;Neoware Systems;146;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1072', '@rel': 'self', '@op': 'GET'};true
Neoware/HDS Thin Client Workstations;1073;Neoware/HDS Thin Client Workstations;146;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1073', '@rel': 'self', '@op': 'GET'};true
NET Voice Exchange Gateway;1074;NET Voice Exchange Gateway;151;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1074', '@rel': 'self', '@op': 'GET'};true
NetApp;1075;NetApp;147;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1075', '@rel': 'self', '@op': 'GET'};true
NetApp Filers;1076;NetApp Filers;147;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1076', '@rel': 'self', '@op': 'GET'};true
NetScout Switch Probe;1077;NetScout Switch Probe;148;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1077', '@rel': 'self', '@op': 'GET'};true
Net-SNMP;1078;Net-SNMP;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1078', '@rel': 'self', '@op': 'GET'};true
Net-SNMP BSD;1079;Net-SNMP BSD;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1079', '@rel': 'self', '@op': 'GET'};true
Net-SNMP FREEBSD;1080;Net-SNMP FREEBSD;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1080', '@rel': 'self', '@op': 'GET'};true
Net-SNMP HPUX 10;1081;Net-SNMP HPUX 10;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1081', '@rel': 'self', '@op': 'GET'};true
Net-SNMP HPUX 11;1082;Net-SNMP HPUX 11;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1082', '@rel': 'self', '@op': 'GET'};true
Net-SNMP HPUX 9;1083;Net-SNMP HPUX 9;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1083', '@rel': 'self', '@op': 'GET'};true
Net-SNMP IRIX;1084;Net-SNMP IRIX;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1084', '@rel': 'self', '@op': 'GET'};true
Net-SNMP NETBSD;1085;Net-SNMP NETBSD;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1085', '@rel': 'self', '@op': 'GET'};true
Net-SNMP OSF;1086;Net-SNMP OSF;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1086', '@rel': 'self', '@op': 'GET'};true
Net-SNMP SUNOS4;1087;Net-SNMP SUNOS4;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1087', '@rel': 'self', '@op': 'GET'};true
Net-SNMP ULTRIX;1088;Net-SNMP ULTRIX;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1088', '@rel': 'self', '@op': 'GET'};true
Net-SNMP WIN32;1089;Net-SNMP WIN32;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1089', '@rel': 'self', '@op': 'GET'};true
Net-SNMPOPENBSD;1090;Net-SNMPOPENBSD;149;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1090', '@rel': 'self', '@op': 'GET'};true
NetStar;1091;NetStar;150;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1091', '@rel': 'self', '@op': 'GET'};true
NetStar Ascend Switches;1092;NetStar Ascend Switches;150;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1092', '@rel': 'self', '@op': 'GET'};true
Network Equipment Technologies;1093;Network Equipment Technologies;151;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1093', '@rel': 'self', '@op': 'GET'};true
Network Research Corporation;1094;Network Research Corporation;152;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1094', '@rel': 'self', '@op': 'GET'};true
Network Research Corporation Agents;1095;Network Research Corporation Agents;152;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1095', '@rel': 'self', '@op': 'GET'};true
Network Station Series 1000;1096;Network Station Series 1000;10;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1096', '@rel': 'self', '@op': 'GET'};true
NICE Systems;1097;NICE Systems;153;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1097', '@rel': 'self', '@op': 'GET'};true
Nokia;1098;Nokia;154;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1098', '@rel': 'self', '@op': 'GET'};true
Nokia ADSL Routers;1099;Nokia ADSL Routers;154;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1099', '@rel': 'self', '@op': 'GET'};true
Nokia IPSO Firewalls;1100;Nokia IPSO Firewalls;154;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1100', '@rel': 'self', '@op': 'GET'};true
Nokia WAP Server;1101;Nokia WAP Server;154;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1101', '@rel': 'self', '@op': 'GET'};true
Nomadix;1102;Nomadix;155;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1102', '@rel': 'self', '@op': 'GET'};true
Nomadix Access Gateway;1103;Nomadix Access Gateway;155;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1103', '@rel': 'self', '@op': 'GET'};true
Nortel;1104;Nortel;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1104', '@rel': 'self', '@op': 'GET'};true
Nortel Accelar;1105;Nortel Accelar;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1105', '@rel': 'self', '@op': 'GET'};true
Nortel Accelar Ethernet Switches;1106;Nortel Accelar Ethernet Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1106', '@rel': 'self', '@op': 'GET'};true
Nortel Alteon;1107;Nortel Alteon;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1107', '@rel': 'self', '@op': 'GET'};true
Nortel Alteon ACE;1108;Nortel Alteon ACE;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1108', '@rel': 'self', '@op': 'GET'};true
Nortel Alteon AWS 2000 Cheetah Series Switches;1109;Nortel Alteon AWS 2000 Cheetah Series Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1109', '@rel': 'self', '@op': 'GET'};true
Nortel Alteon AWS 3000 Cheetah Series Switches;1110;Nortel Alteon AWS 3000 Cheetah Series Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1110', '@rel': 'self', '@op': 'GET'};true
Nortel Alteon AWS Link Optimizers;1111;Nortel Alteon AWS Link Optimizers;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1111', '@rel': 'self', '@op': 'GET'};true
Nortel Armon Networking;1112;Nortel Armon Networking;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1112', '@rel': 'self', '@op': 'GET'};true
Nortel Baystack;1113;Nortel Baystack;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1113', '@rel': 'self', '@op': 'GET'};true
Nortel Baystack Hubs;1114;Nortel Baystack Hubs;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1114', '@rel': 'self', '@op': 'GET'};true
Nortel Baystack Switches;1115;Nortel Baystack Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1115', '@rel': 'self', '@op': 'GET'};true
Nortel Business Policy Switches;1116;Nortel Business Policy Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1116', '@rel': 'self', '@op': 'GET'};true
Nortel Centillion;1117;Nortel Centillion;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1117', '@rel': 'self', '@op': 'GET'};true
Nortel Contivity;1118;Nortel Contivity;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1118', '@rel': 'self', '@op': 'GET'};true
Nortel Contivity Branch;1119;Nortel Contivity Branch;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1119', '@rel': 'self', '@op': 'GET'};true
Nortel Contivity Enterprise;1120;Nortel Contivity Enterprise;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1120', '@rel': 'self', '@op': 'GET'};true
Nortel Contivity HQ;1121;Nortel Contivity HQ;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1121', '@rel': 'self', '@op': 'GET'};true
Nortel Ethernet Routing Switches;1122;Nortel Ethernet Routing Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1122', '@rel': 'self', '@op': 'GET'};true
Nortel Meridian;1123;Nortel Meridian;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1123', '@rel': 'self', '@op': 'GET'};true
Nortel Passport;1124;Nortel Passport;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1124', '@rel': 'self', '@op': 'GET'};true
Nortel Secure  Router;1125;Nortel Secure  Router;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1125', '@rel': 'self', '@op': 'GET'};true
Nortel Switched Firewall;1126;Nortel Switched Firewall;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1126', '@rel': 'self', '@op': 'GET'};true
Nortel Synoptics Hub;1127;Nortel Synoptics Hub;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1127', '@rel': 'self', '@op': 'GET'};true
Nortel VPS/MPS;1128;Nortel VPS/MPS;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1128', '@rel': 'self', '@op': 'GET'};true
Nortel Wireless LAN Switches;1129;Nortel Wireless LAN Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1129', '@rel': 'self', '@op': 'GET'};true
Nortel,Nortel Contivity Extranet Switches;1130;Nortel,Nortel Contivity Extranet Switches;20;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1130', '@rel': 'self', '@op': 'GET'};true
Novell;1131;Novell;156;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1131', '@rel': 'self', '@op': 'GET'};true
Novell NetWare Agents;1132;Novell NetWare Agents;156;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1132', '@rel': 'self', '@op': 'GET'};true
Novell NetWare Servers;1133;Novell NetWare Servers;156;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1133', '@rel': 'self', '@op': 'GET'};true
Novell NIOS/SNMP Agents;1134;Novell NIOS/SNMP Agents;156;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1134', '@rel': 'self', '@op': 'GET'};true
Novell SUSE Linux Agents;1135;Novell SUSE Linux Agents;156;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1135', '@rel': 'self', '@op': 'GET'};true
NxNetworks;1136;NxNetworks;157;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1136', '@rel': 'self', '@op': 'GET'};true
NxNetworks Gateways;1137;NxNetworks Gateways;157;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1137', '@rel': 'self', '@op': 'GET'};true
Oce Nederland;1138;Oce Nederland;158;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1138', '@rel': 'self', '@op': 'GET'};true
Okidata;1139;Okidata;159;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1139', '@rel': 'self', '@op': 'GET'};true
Omnitronix;1140;Omnitronix;160;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1140', '@rel': 'self', '@op': 'GET'};true
Opto 22;1141;Opto 22;162;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1141', '@rel': 'self', '@op': 'GET'};true
Packeteer;1142;Packeteer;163;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1142', '@rel': 'self', '@op': 'GET'};true
Packeteer AppVantage Family;1143;Packeteer AppVantage Family;163;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1143', '@rel': 'self', '@op': 'GET'};true
Packeteer PacketShaper Family;1144;Packeteer PacketShaper Family;163;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1144', '@rel': 'self', '@op': 'GET'};true
PairGain Technologies;1145;PairGain Technologies;164;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1145', '@rel': 'self', '@op': 'GET'};true
Paradyne;1146;Paradyne;165;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1146', '@rel': 'self', '@op': 'GET'};true
Paradyne Probes;1147;Paradyne Probes;165;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1147', '@rel': 'self', '@op': 'GET'};true
PaxComm;1148;PaxComm;166;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1148', '@rel': 'self', '@op': 'GET'};true
PEER Networks;1149;PEER Networks;167;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1149', '@rel': 'self', '@op': 'GET'};true
Phoenix Contact;1150;Phoenix Contact;168;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1150', '@rel': 'self', '@op': 'GET'};true
PlainTree;1151;PlainTree;169;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1151', '@rel': 'self', '@op': 'GET'};true
PlainTree WaveSwitch 100 Series Workgroup Switch;1152;PlainTree WaveSwitch 100 Series Workgroup Switch;169;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1152', '@rel': 'self', '@op': 'GET'};true
PlainTree WaveSwitch 1000 Series Workgroup Switch;1153;PlainTree WaveSwitch 1000 Series Workgroup Switch;169;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1153', '@rel': 'self', '@op': 'GET'};true
PlainTree WaveSwitch 4+ Workgroup Switch;1154;PlainTree WaveSwitch 4+ Workgroup Switch;169;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1154', '@rel': 'self', '@op': 'GET'};true
PlainTree WaveSwitch Enterprise Switch;1155;PlainTree WaveSwitch Enterprise Switch;169;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1155', '@rel': 'self', '@op': 'GET'};true
Polycom ViaVideo Communications;1156;Polycom ViaVideo Communications;170;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1156', '@rel': 'self', '@op': 'GET'};true
Powerware;1157;Powerware;171;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1157', '@rel': 'self', '@op': 'GET'};true
Powerware UPS Server;1158;Powerware UPS Server;171;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1158', '@rel': 'self', '@op': 'GET'};true
Process Software Corporation Agents;1159;Process Software Corporation Agents;172;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1159', '@rel': 'self', '@op': 'GET'};true
Procom NetFORCE 1000 Series;1160;Procom NetFORCE 1000 Series;173;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1160', '@rel': 'self', '@op': 'GET'};true
Procom NetFORCE 2000 Series;1161;Procom NetFORCE 2000 Series;173;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1161', '@rel': 'self', '@op': 'GET'};true
Procom NetFORCE 3000 Series;1162;Procom NetFORCE 3000 Series;173;{'@href': 'http://192.168.20.21:8080/imcrs/plat/res/series/1162', '@rel': 'self', '@op': 'GET'};true
